"","CellType","annotLevel","p","fold_change","sd_from_mean","q","MajorCellType","testList"
"Inh_L2_6_VIP_VIP1","Inh_L2_6_VIP_VIP",2,0.0509,1.39258017915605,1.73431001777336,0.1132,"Inh","Spliceosome"
"Inh_L1_VIP_PCDH201","Inh_L1_VIP_PCDH20",2,0.0515,1.45869983363041,1.52121405320151,0.1132,"Inh","Spliceosome"
"Inh_L3_6_VIP_KCTD131","Inh_L3_6_VIP_KCTD13",2,0.0518,1.46602679022867,1.04858534347794,0.1132,"Inh","Spliceosome"
"Exc_L4_RORB_CACNG51","Exc_L4_RORB_CACNG5",2,0.052,1.47337965943832,1.41267054314439,0.1132,"Exc","Spliceosome"
"Inh_L1_3_PVALB_WFDC21","Inh_L1_3_PVALB_WFDC2",2,0.0539,1.34041907775108,0.791122282666651,0.1132,"Inh","Spliceosome"
"Inh_L1_2_VIP_PPAPDC1A1","Inh_L1_2_VIP_PPAPDC1A",2,0.0551,1.55191451157483,1.28330026119295,0.1132,"Inh","Spliceosome"
"Exc_L3_4_RORB_PRSS121","Exc_L3_4_RORB_PRSS12",2,0.0554,1.30780244231864,1.72129542790599,0.1132,"Exc","Spliceosome"
"Inh_L1_2_VIP_RPL41P31","Inh_L1_2_VIP_RPL41P3",2,0.0555,1.49077315067167,0.920040634793922,0.1132,"Inh","Spliceosome"
"Exc_L6_FEZF2_KRT171","Exc_L6_FEZF2_KRT17",2,0.0557,1.38712467240202,1.76346346877473,0.1132,"Exc","Spliceosome"
"Inh_L1_3_VIP_ACHE1","Inh_L1_3_VIP_ACHE",2,0.0562,1.43176267389604,1.09382216095561,0.1132,"Inh","Spliceosome"
"Exc_L4_RORB_CCDC1681","Exc_L4_RORB_CCDC168",2,0.0565,1.39996289153034,1.72668959536727,0.1132,"Exc","Spliceosome"
"Exc_L6_FEZF2_VWA21","Exc_L6_FEZF2_VWA2",2,0.0566,1.32779219800889,0.799672178758552,0.1132,"Exc","Spliceosome"
"Exc_L5_6_FEZF2_MYBPHL1","Exc_L5_6_FEZF2_MYBPHL",2,0.059,1.41701717671612,1.46383676331396,0.116065573770492,"Exc","Spliceosome"
"Exc_L3_4_RORB_RPS3P61","Exc_L3_4_RORB_RPS3P6",2,0.0656,1.37469253861915,1.50878062822068,0.123478260869565,"Exc","Spliceosome"
"Inh_L1_4_VIP_CHRNA21","Inh_L1_4_VIP_CHRNA2",2,0.0664,1.44990158309916,1.09746505953918,0.123478260869565,"Inh","Spliceosome"
"Inh_L3_VIP_CBLN11","Inh_L3_VIP_CBLN1",2,0.0703,1.37858077837636,1.20069027191885,0.123478260869565,"Inh","Spliceosome"
"Exc_L4_5_RORB_AIM21","Exc_L4_5_RORB_AIM2",2,0.0703,1.45422874329853,1.16808427768873,0.123478260869565,"Exc","Spliceosome"
"Exc_L3_5_LINC00507_SLN1","Exc_L3_5_LINC00507_SLN",2,0.0703,1.41153692239905,1.04447125294936,0.123478260869565,"Exc","Spliceosome"
"Exc_L3_5_THEMIS_UBE2F1","Exc_L3_5_THEMIS_UBE2F",2,0.0704,1.3161289567377,1.32504202506125,0.123478260869565,"Exc","Spliceosome"
"Exc_L6_THEMIS_C6orf481","Exc_L6_THEMIS_C6orf48",2,0.0708,1.41942022107907,1.51164029919906,0.123478260869565,"Exc","Spliceosome"
"Exc_L5_FEZF2_MORN21","Exc_L5_FEZF2_MORN2",2,0.071,1.36027055014827,0.877291442496379,0.123478260869565,"Exc","Spliceosome"
"Inh_L1_PAX6_GRIP21","Inh_L1_PAX6_GRIP2",2,0.0734,1.40639786562583,0.837391059515944,0.125828571428571,"Inh","Spliceosome"
"Exc_L6_FEZF2_FAM95C1","Exc_L6_FEZF2_FAM95C",2,0.0763,1.29821025463648,1.44942708333338,0.128415584415584,"Exc","Spliceosome"
"Exc_L5_6_RORB_LINC003201","Exc_L5_6_RORB_LINC00320",2,0.0775,1.30179432872482,1.41502315784185,0.128415584415584,"Exc","Spliceosome"
"Exc_L6_FEZF2_CPZ1","Exc_L6_FEZF2_CPZ",2,0.0805,1.30270951481782,1.26168231398432,0.128415584415584,"Exc","Spliceosome"
"Exc_L6_FEZF2_P4HA31","Exc_L6_FEZF2_P4HA3",2,0.0805,1.41333507810989,1.20101047916097,0.128415584415584,"Exc","Spliceosome"
"Inh_L2_4_VIP_LGI21","Inh_L2_4_VIP_LGI2",2,0.0809,1.43499616716291,1.10419902817155,0.128415584415584,"Inh","Spliceosome"
"Exc_L6_FEZF2_SLITRK61","Exc_L6_FEZF2_SLITRK6",2,0.0822,1.2893567328777,0.577919137594249,0.128415584415584,"Exc","Spliceosome"
"Exc_L5_FEZF2_DYRK21","Exc_L5_FEZF2_DYRK2",2,0.0824,1.44418096894608,1.20799164669361,0.128415584415584,"Exc","Spliceosome"
"Inh_L5_6_SST_TH1","Inh_L5_6_SST_TH",2,0.0841,1.32462819626927,0.691529862823251,0.129333333333333,"Inh","Spliceosome"
"Inh_L1_3_PAX6_NABP11","Inh_L1_3_PAX6_NABP1",2,0.0859,1.34256784192585,0.844351309951594,0.129333333333333,"Inh","Spliceosome"
"Exc_L6_FEZF2_TBCC1","Exc_L6_FEZF2_TBCC",2,0.0866,1.35779597128864,1.13178009670497,0.129333333333333,"Exc","Spliceosome"
"Exc_L6_FEZF2_ETV41","Exc_L6_FEZF2_ETV4",2,0.0873,1.30722983831633,0.801172569672108,0.129333333333333,"Exc","Spliceosome"
"Inh_L1_6_VIP_RCN11","Inh_L1_6_VIP_RCN1",2,0.0917,1.3751401255127,0.836810047690913,0.130068965517241,"Inh","Spliceosome"
"Inh_L1_VIP_SOX111","Inh_L1_VIP_SOX11",2,0.0918,1.36075267634853,0.777086125884845,0.130068965517241,"Inh","Spliceosome"
"Inh_L5_6_PVALB_FAM150B1","Inh_L5_6_PVALB_FAM150B",2,0.0925,1.31651995921008,1.16147609250125,0.130068965517241,"Inh","Spliceosome"
"Inh_L2_4_VIP_DSEL1","Inh_L2_4_VIP_DSEL",2,0.0926,1.37818248294058,0.84534508628725,0.130068965517241,"Inh","Spliceosome"
"Inh_L6_LHX6_GLP1R1","Inh_L6_LHX6_GLP1R",2,0.0942,1.29866509582229,0.918170199339235,0.130068965517241,"Inh","Spliceosome"
"Exc_L3_5_RORB_HSPB31","Exc_L3_5_RORB_HSPB3",2,0.0943,1.29968918808428,1.17238940939708,0.130068965517241,"Exc","Spliceosome"
"Exc_L5_6_FEZF2_RSAD21","Exc_L5_6_FEZF2_RSAD2",2,0.096,1.33279387764857,0.839450484920564,0.130909090909091,"Exc","Spliceosome"
"Inh_L1_3_VIP_SSTR11","Inh_L1_3_VIP_SSTR1",2,0.1004,1.29002623868945,0.697879750767982,0.135370786516854,"Inh","Spliceosome"
"Inh_L1_ADARB2_DISP21","Inh_L1_ADARB2_DISP2",2,0.1042,1.38582004439365,0.978251173232232,0.138857142857143,"Inh","Spliceosome"
"Exc_L5_6_FEZF2_CYP26B11","Exc_L5_6_FEZF2_CYP26B1",2,0.1053,1.35822085627271,0.927494344444503,0.138857142857143,"Exc","Spliceosome"
"Inh_L2_5_VIP_TOX21","Inh_L2_5_VIP_TOX2",2,0.1076,1.29374197410057,1.19716800377564,0.139096774193548,"Inh","Spliceosome"
"Exc_L4_5_RORB_ASCL11","Exc_L4_5_RORB_ASCL1",2,0.1078,1.31306371188034,0.7593686401795,0.139096774193548,"Exc","Spliceosome"
"Inh_L1_VIP_TNFAIP8L31","Inh_L1_VIP_TNFAIP8L3",2,0.1105,1.3405895871833,0.849287548297931,0.14,"Inh","Spliceosome"
"Inh_L1_3_VIP_CCDC1841","Inh_L1_3_VIP_CCDC184",2,0.1109,1.35055803092927,0.768670576404254,0.14,"Inh","Spliceosome"
"Exc_L3_5_RORB_CD241","Exc_L3_5_RORB_CD24",2,0.112,1.2915445440367,0.900983026911136,0.14,"Exc","Spliceosome"
"Exc_L5_6_FEZF2_ANKRD20A11","Exc_L5_6_FEZF2_ANKRD20A1",2,0.1148,1.22842725753353,0.887265003156886,0.142020618556701,"Exc","Spliceosome"
"Inh_L1_2_PAX6_SCGN1","Inh_L1_2_PAX6_SCGN",2,0.1164,1.26848715965683,0.515188137017967,0.142530612244898,"Inh","Spliceosome"
"Exc_L5_6_THEMIS_THTPA1","Exc_L5_6_THEMIS_THTPA",2,0.1191,1.31244545289369,0.843703900150443,0.14376,"Exc","Spliceosome"
"Inh_L1_6_VIP_PENK1","Inh_L1_6_VIP_PENK",2,0.1198,1.26330110073323,0.603905002410487,0.14376,"Inh","Spliceosome"
"Exc_L3_LINC00507_CTXN31","Exc_L3_LINC00507_CTXN3",2,0.1211,1.21995989854534,1.06701641330422,0.143881188118812,"Exc","Spliceosome"
"Exc_L5_6_FEZF2_CABP71","Exc_L5_6_FEZF2_CABP7",2,0.1339,1.30389079562913,0.732611158516629,0.157529411764706,"Exc","Spliceosome"
"Exc_L3_4_RORB_FOLH1B1","Exc_L3_4_RORB_FOLH1B",2,0.14,1.18956839113839,1.00585015501064,0.163106796116505,"Exc","Spliceosome"
"Exc_L6_FEZF2_TBC1D261","Exc_L6_FEZF2_TBC1D26",2,0.1432,1.22828681499705,0.692890083494743,0.165230769230769,"Exc","Spliceosome"
"Exc_L3_5_FEZF2_DCN1","Exc_L3_5_FEZF2_DCN",2,0.198,1.15175765471082,0.299995030358415,0.224264150943396,"Exc","Spliceosome"
"Exc_L3_THEMIS_PLA2G71","Exc_L3_THEMIS_PLA2G7",2,0.1981,1.11779509259368,0.270718059026205,0.224264150943396,"Exc","Spliceosome"
"Exc_L5_FEZF2_SCN7A1","Exc_L5_FEZF2_SCN7A",2,0.2047,1.12479796113504,0.276766655290015,0.229570093457944,"Exc","Spliceosome"
"Inh_L6_SST_NPY1","Inh_L6_SST_NPY",2,0.2091,1.11924887374825,0.202123167425019,0.232333333333333,"Inh","Spliceosome"
"OPC_L1_6_MYT11","OPC_L1_6_MYT1",2,0.3103,1.0355662154598,0.0740198233236229,0.341614678899083,"OPC","Spliceosome"
"Inh_L1_2_PVALB_TAC11","Inh_L1_2_PVALB_TAC1",2,0.3354,1.03707917442418,0.0920835416820479,0.365890909090909,"Inh","Spliceosome"
"Oligo_L4_6_OPALIN1","Oligo_L4_6_OPALIN",2,0.3417,1.04268695738434,0.0876329926308467,0.369405405405405,"Oligo","Spliceosome"
"Astro_L1_FGFR3_MT1G1","Astro_L1_FGFR3_MT1G",2,0.3795,1.02543477350089,0.0571094779444822,0.406607142857143,"Astro","Spliceosome"
"Peri_L1_6_MUSTN11","Peri_L1_6_MUSTN1",2,0.3876,0.977363115054933,-0.0353670224587365,0.411610619469027,"Peri","Spliceosome"
"VLMC_L1_3_CYP1B11","VLMC_L1_3_CYP1B1",2,0.4279,0.929778420554722,-0.104889903908679,0.450421052631579,"VLMC","Spliceosome"
"Exc_L3_5_FEZF2_ONECUT11","Exc_L3_5_FEZF2_ONECUT1",2,0.4347,0.937272424977936,-0.113056389907317,0.4536,"Exc","Spliceosome"
"Astro_L1_FGFR3_FOS1","Astro_L1_FGFR3_FOS",2,0.5034,0.876866772561465,-0.248804935659213,0.520758620689655,"Astro","Spliceosome"
"Astro_L1_6_FGFR3_ETNPPL1","Astro_L1_6_FGFR3_ETNPPL",2,0.5427,0.873745835526606,-0.325476465049423,0.556615384615385,"Astro","Spliceosome"
"Endo_L2_5_CLDN51","Endo_L2_5_CLDN5",2,0.6095,0.647300873479723,-0.528677889737984,0.619830508474576,"Endo","Spliceosome"
"Micro_L1_6_C1QC1","Micro_L1_6_C1QC",2,0.6164,0.632801138245244,-0.557643873474677,0.621579831932773,"Micro","Spliceosome"
"Oligo_L4_6_MOBP_COL18A11","Oligo_L4_6_MOBP_COL18A1",2,0.7503,0.663897607653333,-0.720534325289516,0.7503,"Oligo","Spliceosome"
